Cód.,Abacate,,Abacaxi*,,Açaí,,Alfafa fenada,,Algodão arbóreo (em caroço),,Algodão herbáceo (em caroço),,Alho,,Amendoim (em casca),,Arroz (em casca),,Aveia (em grão),,Azeitona,,Banana (cacho),,Batata-doce,,Batata-inglesa,,Borracha (látex coagulado),,Borracha (látex líquido),,Cacau (em amêndoa),,Café (em grão) Total,,Café (em grão) Arábica,,Café (em grão) Canephora,,Caju,,Cana-de-açúcar,,Cana para forragem,,Caqui,,Castanha de caju,,Cebola,,Centeio (em grão),,Cevada (em grão),,Chá-da-índia (folha verde),,Coco-da-baía*,,Dendê (cacho de coco),,Erva-mate (folha verde),,Ervilha (em grão),,Fava (em grão),,Feijão (em grão),,Figo,,Fumo (em folha),,Girassol (em grão),,Goiaba,,Guaraná (semente),,Juta (fibra),,Laranja,,Limão,,Linho (semente),,Maçã,,Malva (fibra),,Mamão,,Mamona (baga),,Mandioca,,Manga,,Maracujá,,Marmelo,,Melancia,,Melão,,Milho (em grão),,Noz (fruto seco),,Palmito,,Pera,,Pêssego,,Pimenta-do-reino,,Rami (fibra),,Sisal ou agave (fibra),,Soja (em grão),,Sorgo (em grão),,Tangerina,,Tomate,,Trigo (em grão),,Triticale (em grão),,Tungue (fruto seco),,Urucum (semente),,Uva,ano
35039,-,Hectares,1,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,9885,Hectares,540,Hectares,3870,Hectares,-,Hectares,460,Hectares,630,Hectares,36,Hectares,59,Hectares,...,Hectares,-,Hectares,287,Hectares,287,Hectares,-,Hectares,...,Hectares,249869,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,121,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,944,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,880,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,12,Hectares,-,Hectares,7619,Hectares,24,Hectares,2,Hectares,-,Hectares,300,Hectares,-,Hectares,147732,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,152685,Hectares,24,Hectares,-,Hectares,7,Hectares,1620,Hectares,-,Hectares,-,Hectares,-,Hectares,1,2016
35040,501,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,242,Hectares,65,Hectares,1170,Hectares,-,Hectares,142,Hectares,-,Hectares,250,Hectares,-,Hectares,...,Hectares,-,Hectares,18225,Hectares,18225,Hectares,-,Hectares,...,Hectares,112253,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,94,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,7162,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,9928,Hectares,35,Hectares,-,Hectares,-,Hectares,-,Hectares,50,Hectares,-,Hectares,4268,Hectares,80,Hectares,3,Hectares,-,Hectares,400,Hectares,-,Hectares,75880,Hectares,-,Hectares,110,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,74100,Hectares,1115,Hectares,200,Hectares,92,Hectares,2050,Hectares,-,Hectares,-,Hectares,65,Hectares,-,2016
35041,61,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,500,Hectares,4,Hectares,2,Hectares,850,Hectares,1100,Hectares,-,Hectares,295,Hectares,171,Hectares,3898,Hectares,-,Hectares,...,Hectares,-,Hectares,1290,Hectares,1290,Hectares,-,Hectares,...,Hectares,5340,Hectares,...,Hectares,203,Hectares,-,Hectares,353,Hectares,-,Hectares,1000,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,43691,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,7908,Hectares,57,Hectares,-,Hectares,35,Hectares,-,Hectares,-,Hectares,-,Hectares,562,Hectares,-,Hectares,49,Hectares,-,Hectares,543,Hectares,-,Hectares,117436,Hectares,-,Hectares,-,Hectares,-,Hectares,14,Hectares,-,Hectares,-,Hectares,-,Hectares,207806,Hectares,5480,Hectares,356,Hectares,2229,Hectares,66209,Hectares,1250,Hectares,-,Hectares,-,Hectares,19,2016
35042,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,400,Hectares,-,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,89,Hectares,-,Hectares,1880,Hectares,-,Hectares,...,Hectares,-,Hectares,21,Hectares,21,Hectares,-,Hectares,...,Hectares,16700,Hectares,...,Hectares,10,Hectares,-,Hectares,-,Hectares,-,Hectares,500,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,6812,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,16852,Hectares,337,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,452,Hectares,-,Hectares,23,Hectares,-,Hectares,475,Hectares,-,Hectares,32070,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,30600,Hectares,-,Hectares,270,Hectares,47,Hectares,7750,Hectares,-,Hectares,-,Hectares,-,Hectares,29,2016
35043,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,10,Hectares,-,Hectares,-,Hectares,32,Hectares,-,Hectares,82,Hectares,-,Hectares,...,Hectares,-,Hectares,163,Hectares,163,Hectares,-,Hectares,...,Hectares,43355,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,293,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1788,Hectares,20,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,75,Hectares,-,Hectares,39,Hectares,-,Hectares,-,Hectares,-,Hectares,6090,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1729,Hectares,100,Hectares,320,Hectares,136,Hectares,130,Hectares,-,Hectares,-,Hectares,-,Hectares,6,2016
35044,11,Hectares,8,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,2,Hectares,2,Hectares,124,Hectares,-,Hectares,-,Hectares,258,Hectares,80,Hectares,523,Hectares,-,Hectares,...,Hectares,-,Hectares,8,Hectares,8,Hectares,-,Hectares,...,Hectares,117,Hectares,...,Hectares,300,Hectares,-,Hectares,406,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,-,Hectares,5485,Hectares,5,Hectares,-,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,1560,Hectares,25,Hectares,-,Hectares,81,Hectares,-,Hectares,-,Hectares,-,Hectares,243,Hectares,-,Hectares,62,Hectares,-,Hectares,131,Hectares,-,Hectares,30530,Hectares,-,Hectares,201,Hectares,5,Hectares,680,Hectares,-,Hectares,-,Hectares,-,Hectares,23540,Hectares,450,Hectares,109,Hectares,4662,Hectares,9130,Hectares,250,Hectares,-,Hectares,-,Hectares,189,2016
35045,24,Hectares,1,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,313,Hectares,843,Hectares,1748,Hectares,-,Hectares,...,Hectares,-,Hectares,3,Hectares,3,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,775,Hectares,-,Hectares,950,Hectares,-,Hectares,-,Hectares,120,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2350,Hectares,-,Hectares,-,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,322,Hectares,21,Hectares,-,Hectares,13,Hectares,-,Hectares,-,Hectares,-,Hectares,150,Hectares,-,Hectares,40,Hectares,-,Hectares,50,Hectares,-,Hectares,24900,Hectares,-,Hectares,288,Hectares,8,Hectares,96,Hectares,-,Hectares,-,Hectares,-,Hectares,10700,Hectares,-,Hectares,808,Hectares,457,Hectares,3700,Hectares,-,Hectares,-,Hectares,-,Hectares,1915,2016
35046,11,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,2,Hectares,80,Hectares,6,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,146,Hectares,146,Hectares,-,Hectares,...,Hectares,21482,Hectares,...,Hectares,68,Hectares,-,Hectares,55,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,8,Hectares,-,Hectares,689,Hectares,4,Hectares,-,Hectares,-,Hectares,81,Hectares,-,Hectares,-,Hectares,3468,Hectares,124,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,1165,Hectares,18,Hectares,39,Hectares,-,Hectares,410,Hectares,-,Hectares,7410,Hectares,-,Hectares,-,Hectares,-,Hectares,61,Hectares,-,Hectares,-,Hectares,-,Hectares,3837,Hectares,-,Hectares,457,Hectares,107,Hectares,740,Hectares,-,Hectares,-,Hectares,-,Hectares,688,2016
35047,6,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,23,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,20,Hectares,20,Hectares,-,Hectares,...,Hectares,26,Hectares,...,Hectares,269,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2,Hectares,-,Hectares,33,Hectares,33,Hectares,-,Hectares,-,Hectares,37,Hectares,-,Hectares,-,Hectares,139,Hectares,2,Hectares,-,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,124,Hectares,3,Hectares,6,Hectares,-,Hectares,-,Hectares,-,Hectares,1302,Hectares,-,Hectares,-,Hectares,-,Hectares,79,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,251,Hectares,36,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1809,2016
35048,35,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,7,Hectares,10,Hectares,-,Hectares,121,Hectares,3,Hectares,154,Hectares,-,Hectares,...,Hectares,-,Hectares,1007,Hectares,997,Hectares,10,Hectares,...,Hectares,370,Hectares,...,Hectares,235,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,264,Hectares,30,Hectares,-,Hectares,-,Hectares,37,Hectares,-,Hectares,-,Hectares,183,Hectares,35,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,90,Hectares,23,Hectares,17,Hectares,-,Hectares,-,Hectares,-,Hectares,10311,Hectares,-,Hectares,14,Hectares,-,Hectares,255,Hectares,-,Hectares,-,Hectares,-,Hectares,1200,Hectares,-,Hectares,385,Hectares,79,Hectares,230,Hectares,500,Hectares,-,Hectares,-,Hectares,534,2016
35049,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,30,Hectares,1238,Hectares,45,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,8,Hectares,8,Hectares,-,Hectares,...,Hectares,10,Hectares,...,Hectares,8,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,41,Hectares,-,Hectares,-,Hectares,-,Hectares,15,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,15,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,173,Hectares,-,Hectares,-,Hectares,-,Hectares,7,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,57,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,7,2016
35050,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2152,Hectares,200,Hectares,-,Hectares,247,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,26,Hectares,26,Hectares,-,Hectares,...,Hectares,2100,Hectares,...,Hectares,30,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,45,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,21,Hectares,6,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,262,Hectares,-,Hectares,17,Hectares,-,Hectares,-,Hectares,-,Hectares,1584,Hectares,-,Hectares,-,Hectares,-,Hectares,4,Hectares,-,Hectares,-,Hectares,-,Hectares,1160,Hectares,-,Hectares,15,Hectares,10,Hectares,225,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35051,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,4917,Hectares,-,Hectares,-,Hectares,187,Hectares,2,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,212,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,98,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,15,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,80,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,464,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,70,Hectares,-,Hectares,19,Hectares,35,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3,2016
35052,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,4,Hectares,-,Hectares,-,Hectares,75,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,154,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,116,Hectares,-,Hectares,-,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,28,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,25,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,542,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,1,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35053,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,53,Hectares,-,Hectares,22,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,81,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,401,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,32,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,33,Hectares,-,Hectares,18,Hectares,-,Hectares,-,Hectares,-,Hectares,3520,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,50,Hectares,-,Hectares,8,Hectares,26,Hectares,70,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35054,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,521,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,4,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,32,Hectares,-,Hectares,7,Hectares,-,Hectares,-,Hectares,-,Hectares,33,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35055,3,Hectares,29,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1681,Hectares,-,Hectares,-,Hectares,28133,Hectares,13,Hectares,-,Hectares,138,Hectares,...,Hectares,-,Hectares,5,Hectares,4,Hectares,1,Hectares,...,Hectares,25,Hectares,...,Hectares,8,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,65,Hectares,146,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,265,Hectares,-,Hectares,-,Hectares,-,Hectares,68,Hectares,-,Hectares,-,Hectares,200,Hectares,18,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,630,Hectares,-,Hectares,470,Hectares,-,Hectares,12,Hectares,-,Hectares,730,Hectares,-,Hectares,7360,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,929,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35056,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,9859,Hectares,5,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,6,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,122,Hectares,-,Hectares,8,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,655,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35057,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,2016
35058,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,19,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,9,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35059,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,130,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,6,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,8,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,20,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35060,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,Hectares,...,2016
35061,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,42,Hectares,3,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,1,Hectares,1,Hectares,-,Hectares,...,Hectares,10,Hectares,...,Hectares,15,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,18,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
35062,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,31,Hectares,130,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,1576,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,120,Hectares,-,Hectares,-,Hectares,-,Hectares,47,Hectares,-,Hectares,-,Hectares,5,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,193,Hectares,-,Hectares,26,Hectares,-,Hectares,-,Hectares,-,Hectares,282,Hectares,-,Hectares,-,Hectares,-,Hectares,26,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,208,Hectares,97,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2,2016
35063,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2016
25014,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,37,Hectares,238,Hectares,75,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,-,Hectares,85,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,264,Hectares,2049,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,-,Hectares,-,Hectares,5,Hectares,45,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,220,Hectares,30,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,1300,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,200,Hectares,-,Hectares,-,Hectares,240,Hectares,10,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2015
